node_idx,position_x,position_y,area,roughness,min_elevation,elevation,aspect,curvature,flow_accumulation
1995,803076.56,349307.44,625.0,0.06,322.88504,324.34375,343.1085,7.71048e-05,1.0
1996,803101.56,349307.44,625.0,0.06,322.88504,324.0,2.6191945,0.00015694785,1.0
1997,803126.56,349307.44,625.0,0.06,322.96872,323.9375,6.5678773,9.703788e-05,1.0
1998,803151.56,349307.44,625.0,0.06,322.96225,324.21875,342.04837,3.9322935e-05,1.0
1999,803176.56,349307.44,625.0,0.06,323.1848,325.03125,327.3914,9.289131e-05,1.0
2000,803201.56,349307.44,625.0,0.06,324.2454,325.75,339.67584,2.1912287e-05,1.0
2001,803226.56,349307.44,625.0,0.06,325.66083,326.0625,303.1785,0.00017244456,6.0
2002,803251.56,349307.44,625.0,0.06,325.7929,326.25,354.17273,7.792429e-05,1.0
2003,803276.56,349307.44,625.0,0.06,326.1075,326.53125,327.282,4.819741e-05,1.0
2004,803301.56,349307.44,625.0,0.06,326.6301,327.15625,289.92133,2.261666e-05,1.0
2005,803326.56,349307.44,625.0,0.06,327.08206,327.53125,327.29425,3.9736283e-06,2.0
2006,803351.56,349307.44,625.0,0.06,327.5705,327.90625,37.018806,1.828643e-05,3.0
2007,803376.56,349307.44,625.0,0.06,327.74808,328.53125,312.30157,7.5394614e-06,1.0
2008,803401.56,349307.44,625.0,0.06,328.7676,329.09375,346.72784,9.928975e-06,1.0
2009,803426.56,349307.44,625.0,0.06,329.3125,329.90625,307.4241,0.00015161688,2.0
2010,803451.56,349307.44,625.0,0.06,329.90573,330.5625,290.3468,2.6155974e-05,5.0
2011,803476.56,349307.44,625.0,0.06,330.2998,331.1875,337.63232,1.9903282e-05,1.0
2012,803501.56,349307.44,625.0,0.06,330.669,331.71875,337.5006,5.624257e-06,1.0
2013,803526.56,349307.44,625.0,0.06,331.8187,332.15625,296.8631,8.350144e-06,1.0
2014,803551.56,349307.44,986.6256,0.06,331.87582,332.40625,358.07947,3.9216222e-05,1.0
2015,801651.56,349282.44,845.3346,0.06,356.89078,357.5,261.76544,1.1497571e-05,1.0
2016,801676.56,349282.44,868.4182,0.06,357.4879,358.40625,236.52032,1.7996078e-06,1.0
2017,801701.56,349282.44,625.0,0.06,358.45554,358.8125,154.46931,4.7246845e-06,11.0
2018,801726.56,349282.44,625.0,0.06,357.69687,358.21875,53.5223,2.94264e-06,1.0
2019,801751.56,349282.44,625.0,0.06,357.4408,357.65625,5.1940913,1.22467145e-05,1.0
2020,801776.56,349282.44,625.0,0.06,355.5219,357.78125,334.72632,4.3097498e-05,2.0
2021,801801.56,349282.44,625.0,0.06,353.27667,357.75,4.559427,0.00048355188,1.0
2022,801826.56,349282.44,625.0,0.06,353.30933,356.96875,2.2857711,0.00044409095,1.0
2023,801851.56,349282.44,625.0,0.06,353.282,356.53125,353.33328,0.00040808364,1.0
2024,801876.56,349282.44,625.0,0.06,354.7171,358.0,314.40613,7.166346e-05,1.0
2025,801901.56,349282.44,625.0,0.1,357.42886,358.0,358.49255,2.3660373e-06,1.0
2026,801926.56,349282.44,625.0,0.1,357.67053,358.5,328.4747,1.945345e-07,1.0
2027,801951.56,349282.44,625.0,0.1,358.20526,359.03125,28.810793,1.2416584e-05,2.0
2028,801976.56,349282.44,625.0,0.06,357.81668,358.40625,94.05168,1.2842518e-05,1.0
2029,802001.56,349282.44,625.0,0.06,350.90295,357.0,69.231804,0.0026799336,1.0
2030,802026.56,349282.44,625.0,0.06,350.52686,351.875,18.641792,6.201546e-05,2.0
2031,802051.56,349282.44,625.0,0.06,350.51398,351.03125,17.626808,3.5697612e-05,1.0
2032,802076.56,349282.44,625.0,0.06,349.8957,350.4375,118.742546,2.1271713e-05,1.0
2033,802101.56,349282.44,625.0,0.1,343.05405,349.28125,82.465965,0.00088449306,1.0
2034,802126.56,349282.44,625.0,0.06,338.83072,339.875,73.00918,0.0007050915,1.0
2035,802151.56,349282.44,625.0,0.1,336.61685,338.40625,51.952957,2.5663103e-05,1.0
2036,802176.56,349282.44,625.0,0.1,334.32,337.1875,15.897574,1.9368752e-05,1.0
2037,802201.56,349282.44,625.0,0.1,331.37247,334.59375,40.177513,0.0004186625,1.0
2038,802226.56,349282.44,625.0,0.06,326.75726,328.375,108.6256,0.002120484,1.0
2039,802251.56,349282.44,625.0,0.06,325.10446,326.9375,49.93632,7.391031e-05,1.0
2040,802276.56,349282.44,731.36115,0.06,321.74585,324.1875,79.82247,1.2136558e-05,1.0
2041,802301.56,349282.44,598.96045,0.06,319.1753,320.96875,65.65093,6.2146546e-06,2.0
2042,802501.56,349282.44,693.1306,0.06,315.66525,316.09375,246.3221,3.5316924e-07,1.0
2043,802526.56,349282.44,774.78424,0.06,316.20367,316.625,216.332,7.1764985e-06,1.0
2044,802701.56,349282.44,760.6591,0.06,324.1157,324.4375,334.92953,1.0829399e-06,1.0
2045,802726.56,349282.44,625.0,0.06,324.2515,324.34375,71.51237,5.851715e-07,2.0
2046,802751.56,349282.44,625.0,0.06,324.0859,324.3125,0.6756344,3.728482e-06,5.0
2047,802776.56,349282.44,625.0,0.06,324.06784,324.3125,281.98596,4.2353795e-07,1.0
2048,802801.56,349282.44,625.0,0.06,323.93976,324.28125,50.84281,1.7627592e-06,1.0
2049,802826.56,349282.44,625.0,0.06,323.85187,324.15625,17.445639,1.0885103e-06,1.0
2050,802851.56,349282.44,625.0,0.06,323.84912,324.15625,336.12756,1.1871742e-06,1.0
2051,802876.56,349282.44,625.0,0.06,323.11984,324.125,16.363605,4.1087783e-06,2.0
2052,802901.56,349282.44,625.0,0.06,322.20682,323.34375,39.83384,9.0430085e-06,1.0
2053,802926.56,349282.44,625.0,0.06,322.53326,323.375,314.78876,1.3768945e-05,2.0
2054,802951.56,349282.44,625.0,0.1,323.31183,323.875,279.30563,5.852795e-06,3.0
2055,802976.56,349282.44,625.0,0.1,323.89694,324.34375,347.67072,1.4015346e-05,1.0
2056,803001.56,349282.44,625.0,0.06,323.96985,324.0,4.7698746,3.3489352e-05,2.0
2057,803026.56,349282.44,625.0,0.06,324.13107,324.5,322.0146,1.4660154e-05,1.0
2058,803051.56,349282.44,625.0,0.06,324.61368,324.78125,252.71573,1.818263e-06,1.0
2059,803076.56,349282.44,625.0,0.06,324.81525,324.8125,31.099045,7.201532e-05,1.0
2060,803101.56,349282.44,625.0,0.06,325.03125,325.09375,281.43964,0.0001553962,3.0
2061,803126.56,349282.44,625.0,0.06,325.19955,325.3125,215.0081,9.637693e-05,1.0
2062,803151.56,349282.44,625.0,0.06,325.51984,325.6875,220.59021,7.071113e-05,2.0
2063,803176.56,349282.44,625.0,0.06,325.79593,326.15625,185.831,1.05804575e-05,1.0
2064,803201.56,349282.44,625.0,0.06,325.99136,326.34375,236.12314,4.4372508e-05,2.0
2065,803226.56,349282.44,625.0,0.06,326.47174,327.03125,223.52751,1.4602984e-05,5.0
2066,803251.56,349282.44,625.0,0.06,326.86432,327.40625,162.10727,5.3794975e-05,2.0
2067,803276.56,349282.44,625.0,0.06,327.19818,327.625,270.79007,2.6152973e-05,1.0
2068,803301.56,349282.44,625.0,0.06,327.40497,328.5,353.91208,0.00015522535,3.0
2069,803326.56,349282.44,625.0,0.06,327.5592,328.8125,6.2990623,0.00013496952,1.0
2070,803351.56,349282.44,625.0,0.06,327.9583,329.3125,354.2169,3.193528e-05,1.0
2071,803376.56,349282.44,625.0,0.06,328.37747,330.15625,343.72293,0.00016039936,1.0
2072,803401.56,349282.44,625.0,0.06,329.11636,330.75,330.16187,8.154961e-05,2.0
2073,803426.56,349282.44,625.0,0.06,330.434,331.9375,220.30573,9.7416945e-05,5.0
2074,803451.56,349282.44,625.0,0.06,330.6842,331.625,345.12155,5.061276e-06,4.0
2075,803476.56,349282.44,625.0,0.06,331.46152,331.96875,322.50308,1.0197111e-06,1.0
2076,803501.56,349282.44,625.0,0.06,331.87363,332.34375,335.21417,7.478426e-05,5.0
2077,803526.56,349282.44,1051.3444,0.06,332.24136,332.96875,320.9428,5.728177e-05,2.0
2078,801701.56,349257.44,923.62225,0.06,357.7389,358.84375,277.23447,1.5033092e-05,1.0
2079,801726.56,349257.44,625.0,0.06,358.30377,358.78125,42.495445,1.3112887e-06,2.0
2080,801751.56,349257.44,625.0,0.06,358.0544,358.4375,27.884129,6.5550985e-06,1.0
2081,801776.56,349257.44,625.0,0.06,358.07477,358.625,323.5922,1.1673104e-06,2.0
2082,801801.56,349257.44,625.0,0.06,358.2757,358.9375,313.08487,1.843434e-06,1.0
2083,801826.56,349257.44,625.0,0.06,357.58426,358.625,21.410135,3.5817004e-05,2.0
2084,801851.56,349257.44,625.0,0.06,357.61047,358.875,337.2568,1.9460484e-05,1.0
2085,801876.56,349257.44,625.0,0.06,358.02316,359.0625,21.535538,0.00010858356,2.0
2086,801901.56,349257.44,625.0,0.06,358.1645,358.78125,320.0903,1.2047999e-05,1.0
2087,801926.56,349257.44,625.0,0.1,358.6039,359.28125,274.2991,2.2753742e-05,1.0
2088,801951.56,349257.44,625.0,0.1,358.6653,359.5,76.34876,1.2687469e-05,1.0
2089,801976.56,349257.44,625.0,0.06,357.10815,358.375,110.153305,1.7126518e-05,2.0
2090,802001.56,349257.44,625.0,0.06,353.06824,356.96875,122.39635,2.7975757e-05,1.0
2091,802026.56,349257.44,726.6132,0.06,352.0999,353.0,8.028034,0.000110284294,1.0
2092,802051.56,349257.44,624.54364,0.06,351.48297,352.5,133.63608,7.165449e-05,4.0
2093,802076.56,349257.44,587.5611,0.06,349.94342,351.59375,46.925682,8.3532956e-05,1.0
2094,802101.56,349257.44,625.0,0.06,343.1601,348.09375,62.207794,0.00050245284,1.0
2095,802126.56,349257.44,625.0,0.06,339.58423,342.375,36.902824,2.827437e-05,1.0
2096,802151.56,349257.44,625.0,0.06,338.58344,339.59375,60.254898,0.0001202795,1.0
2097,802176.56,349257.44,625.0,0.1,337.87756,339.03125,44.459667,1.624589e-05,1.0
2098,802201.56,349257.44,625.0,0.06,328.66806,336.625,120.90828,0.00367852,1.0
2099,802226.56,349257.44,625.0,0.1,327.94638,328.5625,65.75036,1.6513222e-05,1.0
2100,802251.56,349257.44,625.0,0.1,325.7493,326.9375,70.18961,2.217038e-05,1.0
2101,802276.56,349257.44,625.0,0.1,322.8065,324.53125,94.178734,1.6765072e-05,1.0
2102,802301.56,349257.44,625.0,0.06,319.7758,321.53125,88.609505,1.7157245e-05,1.0
2103,802326.56,349257.44,753.0842,0.06,317.8944,319.0,61.17247,8.351223e-06,1.0
2104,802526.56,349257.44,735.7034,0.06,315.89096,316.21875,227.64597,2.6035645e-05,3.0
2105,802676.56,349257.44,896.7123,0.06,324.16934,324.40625,309.01056,4.224504e-07,1.0
2106,802701.56,349257.44,625.0,0.06,324.43854,324.46875,1.6706483,3.4790532e-06,1.0
2107,802726.56,349257.44,625.0,0.06,324.31326,324.46875,65.43431,3.3780236e-06,1.0
2108,802751.56,349257.44,625.0,0.06,324.29214,324.40625,6.692726,2.3587254e-06,1.0
2109,802776.56,349257.44,625.0,0.06,324.35464,324.59375,353.45816,4.9694062e-08,1.0
2110,802801.56,349257.44,625.0,0.06,324.303,324.65625,0.56383127,1.4924082e-06,1.0
2111,802826.56,349257.44,625.0,0.06,324.24606,324.65625,9.890605,4.525401e-06,1.0
2112,802851.56,349257.44,625.0,0.06,324.24127,324.71875,334.38657,1.2760097e-06,2.0
2113,802876.56,349257.44,625.0,0.06,324.303,324.59375,14.082246,8.152792e-07,1.0
2114,802901.56,349257.44,625.0,0.06,323.5408,324.5,24.981668,6.4197416e-06,1.0
2115,802926.56,349257.44,625.0,0.06,323.39816,323.90625,0.59029925,1.2382615e-05,1.0
2116,802951.56,349257.44,625.0,0.06,323.83807,324.15625,321.4124,1.7251496e-05,4.0
2117,802976.56,349257.44,625.0,0.06,324.37158,324.53125,349.08084,1.1481649e-05,1.0
2118,803001.56,349257.44,625.0,0.06,324.5014,324.78125,332.69595,2.6068528e-06,1.0
2119,803026.56,349257.44,625.0,0.06,324.6494,324.96875,282.4984,2.9645112e-06,2.0
2120,803051.56,349257.44,625.0,0.06,324.89252,325.15625,302.1667,4.7106523e-06,1.0
2121,803076.56,349257.44,625.0,0.06,325.05087,325.1875,2.04049,3.3635202e-05,1.0
2122,803101.56,349257.44,625.0,0.06,325.22513,325.5625,328.40643,1.9236828e-05,1.0
2123,803126.56,349257.44,625.0,0.06,325.5433,325.875,336.95908,1.0484727e-06,1.0
2124,803151.56,349257.44,625.0,0.06,325.81293,326.125,311.35553,1.3738767e-06,1.0
2125,803176.56,349257.44,625.0,0.06,325.97964,326.28125,346.93372,1.2098866e-05,1.0
2126,803201.56,349257.44,625.0,0.06,326.1156,326.5625,352.93594,6.760599e-07,1.0
2127,803226.56,349257.44,625.0,0.06,326.43918,326.84375,343.35226,8.0012305e-06,1.0
2128,803251.56,349257.44,625.0,0.06,326.8207,327.28125,332.50488,2.9089476e-06,2.0
2129,803276.56,349257.44,625.0,0.06,327.3225,327.625,320.83057,6.1705964e-06,1.0
2130,803301.56,349257.44,625.0,0.06,327.8145,328.0625,314.5973,8.627523e-06,1.0
2131,803326.56,349257.44,625.0,0.06,328.28125,328.625,305.7067,2.5789873e-06,4.0
2132,803351.56,349257.44,625.0,0.06,328.8732,329.21875,273.06937,2.369672e-05,1.0
2133,803376.56,349257.44,625.0,0.06,329.59042,329.9375,237.4481,9.020114e-05,5.0
2134,803401.56,349257.44,625.0,0.06,330.1602,330.875,200.15015,0.00021623634,2.0
2135,803426.56,349257.44,625.0,0.06,331.02347,331.28125,275.40454,0.00011443262,2.0
2136,803451.56,349257.44,625.0,0.06,331.8457,332.40625,223.0163,3.0704791e-06,2.0
2137,803476.56,349257.44,625.0,0.06,332.3698,332.5,151.90869,5.9071957e-05,1.0
2138,803501.56,349257.44,1116.0631,0.06,332.66238,333.96875,107.95905,0.0003920588,11.0
2139,801726.56,349232.44,625.741,0.06,357.72064,358.4375,193.36922,1.3425328e-05,1.0
2140,801751.56,349232.44,814.3915,0.06,357.72064,358.84375,230.36096,4.228361e-05,1.0
2141,801776.56,349232.44,625.0,0.1,358.7776,359.28125,149.1761,4.2370135e-05,1.0
2142,801801.56,349232.44,625.0,0.06,358.9983,359.375,305.85114,2.6602393e-05,1.0
2143,801826.56,349232.44,625.0,0.06,359.15283,359.625,349.2461,5.0658286e-06,2.0
2144,801851.56,349232.44,625.0,0.06,359.24762,359.9375,323.75143,3.4349252e-06,2.0
2145,801876.56,349232.44,625.0,0.06,359.132,360.125,344.09232,5.557835e-05,1.0
2146,801901.56,349232.44,625.0,0.06,358.88486,359.3125,44.696045,3.6619247e-05,2.0
2147,801926.56,349232.44,625.0,0.06,358.09262,358.71875,115.75905,3.4472366e-06,1.0
2148,801951.56,349232.44,625.0,0.06,357.754,358.5,184.19148,6.217413e-06,1.0
2149,801976.56,349232.44,699.35425,0.06,356.28247,357.46875,117.206894,7.542048e-06,1.0
2150,802001.56,349232.44,603.7698,0.013,354.00107,355.5625,101.74591,3.0433387e-06,1.0
2151,802076.56,349232.44,391.2395,0.013,350.75623,351.78125,68.59397,7.767896e-06,4.0
2152,802101.56,349232.44,622.79346,0.06,347.87537,350.375,64.7939,2.8344892e-05,1.0
2153,802126.56,349232.44,625.0,0.06,343.1382,347.25,49.45037,7.294702e-05,1.0
2154,802151.56,349232.44,625.0,0.06,339.69016,343.59375,54.87567,0.00022330342,1.0
2155,802176.56,349232.44,625.0,0.06,337.36258,339.90625,36.060066,9.078822e-05,1.0
2156,802201.56,349232.44,625.0,0.06,328.7228,335.0,60.135704,0.00041140284,1.0
2157,802226.56,349232.44,625.0,0.06,327.948,328.3125,145.17944,3.4853056e-05,1.0
2158,802251.56,349232.44,625.0,0.1,326.10748,327.71875,65.309555,7.531705e-05,2.0
2159,802276.56,349232.44,625.0,0.1,323.10706,325.03125,80.075195,7.2864736e-06,1.0
2160,802301.56,349232.44,625.0,0.06,319.97983,321.3125,79.70255,5.147439e-05,1.0
2161,802326.56,349232.44,625.0,0.06,318.4157,319.40625,76.156,4.304692e-06,1.0
2162,802351.56,349232.44,746.13336,0.06,317.37524,318.21875,78.00569,1.173773e-05,1.0
2163,802376.56,349232.44,644.2199,0.06,316.5417,317.25,67.17615,4.9207465e-06,1.0
2164,802651.56,349232.44,876.3079,0.06,324.31992,324.59375,357.49765,1.329222e-06,1.0
2165,802676.56,349232.44,625.0,0.06,324.46704,324.59375,1.5215614,4.6881396e-06,1.0
2166,802701.56,349232.44,625.0,0.06,324.56165,324.75,350.1939,2.3619336e-07,2.0
2167,802726.56,349232.44,625.0,0.06,324.56165,324.78125,282.4333,1.0373369e-06,1.0
2168,802751.56,349232.44,625.0,0.06,324.63385,325.03125,311.731,4.6297208e-07,1.0
2169,802776.56,349232.44,625.0,0.06,324.9012,325.15625,1.718358,1.829438e-06,1.0
2170,802801.56,349232.44,625.0,0.06,324.93494,325.34375,26.37533,3.1440375e-06,1.0
2171,802826.56,349232.44,625.0,0.06,324.87244,325.15625,46.59409,1.8705451e-06,1.0
2172,802851.56,349232.44,625.0,0.06,324.87286,325.28125,328.91315,1.3300835e-06,1.0
2173,802876.56,349232.44,625.0,0.06,324.84225,325.15625,8.488944,6.155373e-07,3.0
2174,802901.56,349232.44,625.0,0.06,324.6822,325.0625,19.091736,2.973505e-06,1.0
2175,802926.56,349232.44,625.0,0.06,324.37158,324.71875,356.43066,1.870221e-05,1.0
2176,802951.56,349232.44,625.0,0.06,324.45413,324.84375,1.6622888,1.9174113e-06,1.0
2177,802976.56,349232.44,625.0,0.06,324.68237,325.0,332.49384,1.7367402e-06,1.0
2178,803001.56,349232.44,625.0,0.06,324.89023,325.15625,317.4624,2.187263e-06,1.0
2179,803026.56,349232.44,625.0,0.06,325.0912,325.5,348.79346,2.4869792e-06,1.0
2180,803051.56,349232.44,625.0,0.06,325.30386,325.75,326.47025,1.2556285e-07,1.0
2181,803076.56,349232.44,625.0,0.06,325.64972,325.90625,334.6331,3.8664116e-06,1.0
2182,803101.56,349232.44,625.0,0.06,325.8125,326.15625,0.90380234,9.5318796e-08,1.0
2183,803126.56,349232.44,625.0,0.06,325.98038,326.375,340.85245,1.908307e-06,1.0
2184,803151.56,349232.44,625.0,0.06,326.28903,326.5625,317.84656,7.3889635e-07,1.0
2185,803176.56,349232.44,625.0,0.06,326.5287,326.875,325.26678,2.764521e-06,1.0
2186,803201.56,349232.44,625.0,0.06,326.8095,327.1875,284.5619,1.4875801e-06,3.0
2187,803226.56,349232.44,625.0,0.06,327.04105,327.53125,307.08054,2.7083781e-06,1.0
2188,803251.56,349232.44,625.0,0.06,327.4555,327.96875,327.5481,3.4819984e-06,1.0
2189,803276.56,349232.44,625.0,0.06,327.88535,328.40625,309.64136,4.523194e-06,1.0
2190,803301.56,349232.44,625.0,0.06,328.1589,328.78125,350.77652,5.305298e-07,1.0
2191,803326.56,349232.44,625.0,0.06,328.6347,329.125,315.0285,1.5990728e-06,1.0
2192,803351.56,349232.44,625.0,0.06,329.1523,329.4375,294.8417,1.4615399e-05,1.0
2193,803376.56,349232.44,625.0,0.06,329.74423,330.15625,305.84726,7.971189e-06,1.0
2194,803401.56,349232.44,625.0,0.06,330.41287,330.9375,324.48425,1.0311811e-05,1.0
2195,803426.56,349232.44,625.0,0.06,331.05472,331.875,332.16995,9.250613e-06,1.0
2196,803451.56,349232.44,625.0,0.06,331.87064,332.53125,276.1755,7.277369e-06,1.0
2197,803476.56,349232.44,872.29205,0.06,332.57227,333.03125,292.7547,4.1234343e-06,1.0
2198,801776.56,349207.44,832.6743,0.06,357.25476,358.71875,180.89339,7.410008e-05,1.0
2199,801801.56,349207.44,875.31537,0.06,357.28152,359.09375,202.50266,8.3352215e-06,1.0
2200,801826.56,349207.44,625.0,0.06,359.06842,359.8125,271.54187,7.56674e-06,1.0
2201,801851.56,349207.44,625.0,0.1,359.7917,360.0,228.2948,2.1036012e-05,1.0
2202,801876.56,349207.44,625.0,0.1,359.8446,360.21875,158.96706,3.3698159e-06,2.0
2203,801901.56,349207.44,625.0,0.06,358.7568,359.75,106.53598,1.4557981e-05,2.0
2204,801926.56,349207.44,756.29584,0.06,357.78503,358.40625,78.78993,6.760599e-07,1.0
2205,801951.56,349207.44,615.72046,0.06,356.7103,357.46875,129.88579,4.6471705e-06,1.0
2206,802076.56,349207.44,381.53568,0.06,351.1391,352.28125,81.7325,4.720729e-06,1.0
2207,802101.56,349207.44,618.6001,0.06,349.88834,351.125,25.950947,0.0001013774,2.0
2208,802126.56,349207.44,625.0,0.06,346.61795,348.78125,68.2809,9.4140894e-05,3.0
2209,802151.56,349207.44,625.0,0.06,342.3111,345.0,65.18,0.0001136058,1.0
2210,802176.56,349207.44,625.0,0.06,338.63333,341.21875,81.43641,1.8244411e-05,1.0
2211,802201.56,349207.44,625.0,0.06,331.38223,337.28125,67.22937,0.0002890877,2.0
2212,802226.56,349207.44,625.0,0.06,327.95062,332.0,44.29447,0.00050087203,1.0
2213,802251.56,349207.44,625.0,0.06,327.1019,327.90625,31.16878,0.00019745543,2.0
2214,802276.56,349207.44,625.0,0.06,323.08188,325.71875,73.362785,0.00011929182,3.0
2215,802301.56,349207.44,625.0,0.06,320.4338,322.625,47.12458,1.6802353e-05,1.0
2216,802326.56,349207.44,625.0,0.06,319.21402,321.6875,358.9704,0.00016424798,1.0
2217,802351.56,349207.44,625.0,0.06,318.04083,318.625,70.262085,0.00014799798,1.0
2218,802376.56,349207.44,625.0,0.06,316.91232,317.34375,67.17054,5.134924e-05,3.0
2219,802401.56,349207.44,797.89496,0.06,316.38202,317.46875,64.414696,9.800955e-05,5.0
2220,802626.56,349207.44,853.5975,0.06,324.08368,324.6875,305.93878,1.15760095e-05,1.0
2221,802651.56,349207.44,625.0,0.06,324.6382,324.90625,331.45853,1.2423516e-06,1.0
2222,802676.56,349207.44,625.0,0.06,324.79993,325.0,11.5068245,8.883891e-07,3.0
2223,802701.56,349207.44,625.0,0.06,324.88574,325.125,351.76062,4.0569114e-07,1.0
2224,802726.56,349207.44,625.0,0.06,324.91248,325.25,351.83936,5.851898e-07,1.0
2225,802751.56,349207.44,625.0,0.06,325.08118,325.34375,20.284193,1.0166764e-06,1.0
2226,802776.56,349207.44,625.0,0.06,325.2841,325.5625,252.06645,1.3617876e-06,1.0
2227,802801.56,349207.44,625.0,0.06,325.34674,325.5,357.20953,7.2686237e-07,1.0
2228,802826.56,349207.44,625.0,0.06,325.26868,325.46875,1.7775743,5.489073e-06,1.0
2229,802851.56,349207.44,625.0,0.06,325.37552,325.59375,297.79138,9.207713e-07,2.0
2230,802876.56,349207.44,625.0,0.06,325.46225,325.75,41.940456,1.2139352e-06,2.0
2231,802901.56,349207.44,625.0,0.06,325.28732,325.625,29.267427,2.302411e-06,2.0
2232,802926.56,349207.44,625.0,0.06,325.06857,325.40625,41.5205,8.126238e-07,1.0
2233,802951.56,349207.44,625.0,0.06,325.07358,325.375,1.9405473,2.0993584e-06,1.0
2234,802976.56,349207.44,625.0,0.06,325.1589,325.65625,322.19284,8.092304e-06,1.0
2235,803001.56,349207.44,625.0,0.06,325.26758,325.65625,348.5541,9.821905e-07,1.0
2236,803026.56,349207.44,625.0,0.06,325.53082,325.9375,342.72238,1.7136001e-07,5.0
2237,803051.56,349207.44,625.0,0.06,325.8385,326.1875,352.25613,2.3346897e-06,1.0
2238,803076.56,349207.44,625.0,0.06,326.1248,326.40625,340.33762,7.3251323e-07,1.0
2239,803101.56,349207.44,625.0,0.06,326.2884,326.59375,334.271,1.0847858e-06,1.0
2240,803126.56,349207.44,625.0,0.06,326.47003,326.84375,352.919,6.9164753e-07,1.0
2241,803151.56,349207.44,625.0,0.06,326.67224,327.0,352.37344,1.4556118e-06,1.0
2242,803176.56,349207.44,625.0,0.06,326.89276,327.1875,331.25735,4.366456e-06,3.0
2243,803201.56,349207.44,625.0,0.06,327.13013,327.53125,334.0563,1.186312e-06,1.0
2244,803226.56,349207.44,625.0,0.06,327.42426,327.78125,282.00604,1.30000835e-05,5.0
2245,803251.56,349207.44,625.0,0.06,327.84982,328.25,359.18973,3.0447181e-06,1.0
2246,803276.56,349207.44,625.0,0.06,328.26,328.59375,316.37735,1.135718e-05,1.0
2247,803301.56,349207.44,625.0,0.06,328.82263,329.3125,299.90936,7.7143395e-06,1.0
2248,803326.56,349207.44,625.0,0.06,329.24637,329.65625,345.15002,5.658467e-06,2.0
2249,803351.56,349207.44,625.0,0.06,329.4133,330.09375,293.70883,4.3689734e-06,1.0
2250,803376.56,349207.44,625.0,0.06,330.12628,330.59375,341.4181,8.326255e-07,1.0
2251,803401.56,349207.44,625.0,0.06,330.7317,331.375,292.07086,2.0694938e-07,3.0
2252,803426.56,349207.44,625.0,0.06,331.8517,332.375,313.14056,1.053921e-06,1.0
2253,803451.56,349207.44,625.0,0.06,332.46017,332.875,141.91122,1.5738256e-05,3.0
